Date,District,Latitude,Longitude,Temperature_Max_C,Temperature_Min_C,Temperature_Avg_C,Humidity_Percent,Rainfall_mm,Wind_Speed_kmh,Weather_Condition,Season
2023-10-03,Nadia,23.4709,88.5564,31.3,20.3,25.8,68,0,9.6,Sunny,Post-Monsoon
2023-10-03,Murshidabad,24.1833,88.2833,31.3,21.7,26.5,73,0,12.6,Sunny,Post-Monsoon
2023-10-03,Bardhaman East,23.2324,87.8615,29.8,21.9,25.9,68,0.4,9.6,Cloudy,Post-Monsoon
2023-10-03,Bardhaman West,23.5522,87.3784,31.2,23.0,27.1,73,11.5,11.5,Light Rain,Post-Monsoon
2023-10-03,Birbhum,23.8404,87.6186,29.8,20.4,25.1,75,5.9,10.3,Light Rain,Post-Monsoon
2023-10-03,Malda,25.0096,88.1413,28.6,23.7,26.1,81,17.8,14.6,Light Rain,Post-Monsoon
2023-10-03,Uttar Dinajpur,25.622,88.1413,29.0,22.2,25.6,76,12.4,10.0,Light Rain,Post-Monsoon
2023-10-03,Dakshin Dinajpur,25.2195,88.7749,29.8,22.4,26.1,69,1.8,11.1,Drizzle,Post-Monsoon
2023-10-03,Jalpaiguri,26.5263,88.7184,25.8,18.3,22.1,72,14.7,9.7,Light Rain,Post-Monsoon
2023-10-03,Darjeeling,27.041,88.2663,17.0,11.6,14.3,71,0,11.6,Sunny,Post-Monsoon
2023-10-03,Alipurduar,26.4911,89.5276,25.6,19.0,22.3,72,0,11.7,Sunny,Post-Monsoon
2023-10-03,Cooch Behar,26.324,89.445,29.2,21.8,25.5,76,0,13.5,Sunny,Post-Monsoon
2023-10-03,Bankura,23.2324,87.0696,28.2,19.3,23.8,70,0,9.7,Sunny,Post-Monsoon
2023-10-03,Purulia,23.3321,86.3616,27.9,20.3,24.1,74,0,14.6,Cloudy,Post-Monsoon
2023-10-03,Paschim Medinipur,22.4291,87.3219,28.3,18.7,23.5,72,0,12.7,Sunny,Post-Monsoon
2023-10-03,Purba Medinipur,22.0209,87.7698,28.9,20.2,24.5,83,11.9,10.0,Light Rain,Post-Monsoon
2023-10-03,Jhargram,22.4534,86.9851,28.5,17.8,23.1,76,0,11.2,Partly Cloudy,Post-Monsoon
2023-10-03,Kalimpong,27.0594,88.4686,19.2,11.3,15.2,73,0,10.2,Partly Cloudy,Post-Monsoon
2023-10-04,Kolkata,22.5726,88.3639,28.1,23.5,25.8,77,0,14.1,Sunny,Post-Monsoon
2023-10-04,Howrah,22.5958,88.2636,31.5,21.0,26.2,78,0,13.2,Sunny,Post-Monsoon
2023-10-04,Hooghly,22.9089,88.3967,27.7,23.4,25.5,76,8.6,9.3,Light Rain,Post-Monsoon
2023-10-04,North 24 Parganas,22.6157,88.4332,30.0,20.5,25.2,74,1.6,10.6,Drizzle,Post-Monsoon
2023-10-04,South 24 Parganas,22.1602,88.4373,29.7,22.4,26.0,82,9.2,11.3,Light Rain,Post-Monsoon
2023-10-04,Nadia,23.4709,88.5564,31.8,22.6,27.2,73,0,11.7,Cloudy,Post-Monsoon
2023-10-04,Murshidabad,24.1833,88.2833,29.8,23.8,26.8,71,0,9.1,Cloudy,Post-Monsoon
2023-10-04,Bardhaman East,23.2324,87.8615,31.4,20.3,25.9,72,0,12.1,Partly Cloudy,Post-Monsoon
2023-10-04,Bardhaman West,23.5522,87.3784,30.2,20.4,25.3,85,54.0,13.4,Rainy,Post-Monsoon
2023-10-04,Birbhum,23.8404,87.6186,30.1,20.4,25.2,78,14.0,12.7,Light Rain,Post-Monsoon
2023-10-04,Malda,25.0096,88.1413,29.7,23.7,26.7,74,0,11.8,Sunny,Post-Monsoon
2023-10-04,Uttar Dinajpur,25.622,88.1413,31.2,20.6,25.9,75,0,12.5,Sunny,Post-Monsoon
2023-10-04,Dakshin Dinajpur,25.2195,88.7749,28.3,21.6,25.0,73,0,14.6,Sunny,Post-Monsoon
2023-10-04,Jalpaiguri,26.5263,88.7184,24.5,19.9,22.2,71,18.4,14.0,Light Rain,Post-Monsoon
2023-10-04,Darjeeling,27.041,88.2663,18.5,10.3,14.4,74,0,10.1,Sunny,Post-Monsoon
2023-10-04,Alipurduar,26.4911,89.5276,26.8,18.6,22.7,76,0,14.1,Sunny,Post-Monsoon
2023-10-04,Cooch Behar,26.324,89.445,31.2,22.6,26.9,72,0,9.9,Sunny,Post-Monsoon
2023-10-04,Bankura,23.2324,87.0696,27.0,18.2,22.6,74,7.5,9.1,Light Rain,Post-Monsoon
2023-10-04,Purulia,23.3321,86.3616,26.4,17.5,21.9,76,5.5,12.7,Light Rain,Post-Monsoon
2023-10-04,Paschim Medinipur,22.4291,87.3219,29.2,17.6,23.4,76,0,14.8,Partly Cloudy,Post-Monsoon
2023-10-04,Purba Medinipur,22.0209,87.7698,29.6,20.6,25.1,73,1.1,9.8,Drizzle,Post-Monsoon
2023-10-04,Jhargram,22.4534,86.9851,29.1,17.5,23.3,68,0.5,14.2,Cloudy,Post-Monsoon
2023-10-04,Kalimpong,27.0594,88.4686,15.8,11.2,13.5,86,27.4,6.6,Rainy,Post-Monsoon
2023-10-05,Kolkata,22.5726,88.3639,28.5,21.2,24.9,85,37.6,11.7,Rainy,Post-Monsoon
2023-10-05,Howrah,22.5958,88.2636,28.6,21.0,24.8,80,0,9.9,Cloudy,Post-Monsoon
2023-10-05,Hooghly,22.9089,88.3967,27.5,23.8,25.6,81,15.5,13.1,Light Rain,Post-Monsoon
2023-10-05,North 24 Parganas,22.6157,88.4332,29.7,22.2,25.9,78,0,10.0,Sunny,Post-Monsoon
2023-10-05,South 24 Parganas,22.1602,88.4373,31.3,23.7,27.5,71,0,12.8,Sunny,Post-Monsoon
2023-10-05,Nadia,23.4709,88.5564,30.1,21.2,25.6,67,1.5,12.5,Drizzle,Post-Monsoon
2023-10-05,Murshidabad,24.1833,88.2833,27.7,21.8,24.8,83,54.0,8.3,Rainy,Post-Monsoon
2023-10-05,Bardhaman East,23.2324,87.8615,30.7,21.7,26.2,75,0,13.5,Sunny,Post-Monsoon
2023-10-05,Bardhaman West,23.5522,87.3784,30.2,23.9,27.0,68,1.9,10.7,Drizzle,Post-Monsoon
2023-10-05,Birbhum,23.8404,87.6186,31.9,20.9,26.4,68,0,14.3,Sunny,Post-Monsoon
2023-10-05,Malda,25.0096,88.1413,26.1,20.8,23.5,80,33.2,7.0,Rainy,Post-Monsoon
2023-10-05,Uttar Dinajpur,25.622,88.1413,29.8,23.4,26.6,71,0,12.3,Sunny,Post-Monsoon
2023-10-05,Dakshin Dinajpur,25.2195,88.7749,31.6,20.6,26.1,73,0,13.3,Sunny,Post-Monsoon
2023-10-05,Jalpaiguri,26.5263,88.7184,27.8,19.8,23.8,67,0,14.2,Sunny,Post-Monsoon
2023-10-05,Darjeeling,27.041,88.2663,20.3,13.3,16.8,68,0,14.8,Sunny,Post-Monsoon
2023-10-05,Alipurduar,26.4911,89.5276,26.7,16.5,21.6,71,0.3,11.1,Cloudy,Post-Monsoon
2023-10-05,Cooch Behar,26.324,89.445,28.5,21.4,24.9,69,0,14.6,Cloudy,Post-Monsoon
2023-10-05,Bankura,23.2324,87.0696,30.5,17.8,24.1,75,0,14.9,Partly Cloudy,Post-Monsoon
2023-10-05,Purulia,23.3321,86.3616,30.5,18.2,24.4,68,0,12.0,Cloudy,Post-Monsoon
2023-10-05,Paschim Medinipur,22.4291,87.3219,30.3,19.3,24.8,75,0,15.0,Sunny,Post-Monsoon
2023-10-05,Purba Medinipur,22.0209,87.7698,30.3,22.7,26.5,79,20.0,11.2,Light Rain,Post-Monsoon
2023-10-05,Jhargram,22.4534,86.9851,31.2,18.9,25.0,74,0,12.5,Partly Cloudy,Post-Monsoon
2023-10-05,Kalimpong,27.0594,88.4686,18.2,11.8,15.0,71,0,10.5,Sunny,Post-Monsoon
2023-10-06,Kolkata,22.5726,88.3639,29.6,23.8,26.7,75,0,13.3,Partly Cloudy,Post-Monsoon
2023-10-06,Howrah,22.5958,88.2636,30.3,22.5,26.4,72,0,9.3,Partly Cloudy,Post-Monsoon
2023-10-06,Hooghly,22.9089,88.3967,30.6,23.8,27.2,75,0,13.5,Cloudy,Post-Monsoon
2023-10-06,North 24 Parganas,22.6157,88.4332,27.9,21.1,24.5,85,31.6,10.0,Rainy,Post-Monsoon
2023-10-06,South 24 Parganas,22.1602,88.4373,31.8,21.6,26.7,77,0,9.2,Sunny,Post-Monsoon
2023-10-06,Nadia,23.4709,88.5564,30.5,23.3,26.9,69,0,14.9,Cloudy,Post-Monsoon
2023-10-06,Murshidabad,24.1833,88.2833,30.1,20.6,25.4,69,0.7,13.1,Drizzle,Post-Monsoon
2023-10-06,Bardhaman East,23.2324,87.8615,31.2,21.9,26.5,75,0,12.0,Partly Cloudy,Post-Monsoon
2023-10-06,Bardhaman West,23.5522,87.3784,27.4,22.6,25.0,72,17.2,11.7,Light Rain,Post-Monsoon
2023-10-06,Birbhum,23.8404,87.6186,31.6,21.3,26.5,75,0,12.7,Sunny,Post-Monsoon
2023-10-06,Malda,25.0096,88.1413,27.7,22.8,25.2,78,31.2,9.3,Rainy,Post-Monsoon
2023-10-06,Uttar Dinajpur,25.622,88.1413,30.4,23.4,26.9,79,36.0,9.7,Rainy,Post-Monsoon
2023-10-06,Dakshin Dinajpur,25.2195,88.7749,30.1,22.4,26.2,67,0,9.8,Sunny,Post-Monsoon
2023-10-06,Jalpaiguri,26.5263,88.7184,25.9,18.9,22.4,72,0,13.2,Sunny,Post-Monsoon
2023-10-06,Darjeeling,27.041,88.2663,18.0,10.8,14.4,72,0,13.6,Sunny,Post-Monsoon
2023-10-06,Alipurduar,26.4911,89.5276,25.7,16.8,21.2,74,16.2,10.7,Light Rain,Post-Monsoon
2023-10-06,Cooch Behar,26.324,89.445,29.9,20.9,25.4,67,0,14.1,Sunny,Post-Monsoon
2023-10-06,Bankura,23.2324,87.0696,28.3,18.5,23.4,76,5.7,9.1,Light Rain,Post-Monsoon
2023-10-06,Purulia,23.3321,86.3616,27.6,21.0,24.3,85,28.2,9.6,Rainy,Post-Monsoon
2023-10-06,Paschim Medinipur,22.4291,87.3219,27.8,20.1,24.0,67,0,11.8,Sunny,Post-Monsoon
2023-10-06,Purba Medinipur,22.0209,87.7698,30.3,24.1,27.2,76,0.4,14.9,Sunny,Post-Monsoon
2023-10-06,Jhargram,22.4534,86.9851,27.7,19.5,23.6,68,0,12.2,Partly Cloudy,Post-Monsoon
2023-10-06,Kalimpong,27.0594,88.4686,17.1,11.2,14.2,75,1.0,14.5,Drizzle,Post-Monsoon
2023-10-07,Kolkata,22.5726,88.3639,31.2,23.2,27.2,73,0,12.4,Sunny,Post-Monsoon
2023-10-07,Howrah,22.5958,88.2636,28.9,22.0,25.4,80,0,13.6,Partly Cloudy,Post-Monsoon
2023-10-07,Hooghly,22.9089,88.3967,28.7,20.6,24.6,80,0.4,10.6,Partly Cloudy,Post-Monsoon
2023-10-07,North 24 Parganas,22.6157,88.4332,30.0,20.0,25.0,78,0.0,14.7,Cloudy,Post-Monsoon
2023-10-07,South 24 Parganas,22.1602,88.4373,29.8,22.5,26.1,78,0,10.1,Sunny,Post-Monsoon
2023-10-07,Nadia,23.4709,88.5564,29.3,20.8,25.1,67,0,10.9,Sunny,Post-Monsoon
2023-10-07,Murshidabad,24.1833,88.2833,28.3,21.5,24.9,76,1.2,9.9,Drizzle,Post-Monsoon
2023-10-07,Bardhaman East,23.2324,87.8615,28.4,20.2,24.3,70,0.7,13.3,Drizzle,Post-Monsoon
2023-10-07,Bardhaman West,23.5522,87.3784,30.8,20.7,25.8,67,0,11.8,Sunny,Post-Monsoon
2023-10-07,Birbhum,23.8404,87.6186,27.6,22.0,24.8,72,8.7,9.5,Light Rain,Post-Monsoon
2023-10-07,Malda,25.0096,88.1413,30.6,20.3,25.5,73,0,14.0,Sunny,Post-Monsoon
2023-10-07,Uttar Dinajpur,25.622,88.1413,31.4,20.0,25.7,75,0.0,11.1,Sunny,Post-Monsoon
2023-10-07,Dakshin Dinajpur,25.2195,88.7749,28.4,23.1,25.8,71,0,9.3,Partly Cloudy,Post-Monsoon
2023-10-07,Jalpaiguri,26.5263,88.7184,25.5,17.5,21.5,81,5.7,12.8,Light Rain,Post-Monsoon
2023-10-07,Darjeeling,27.041,88.2663,18.6,10.8,14.7,70,0,9.8,Sunny,Post-Monsoon
2023-10-07,Alipurduar,26.4911,89.5276,27.4,16.7,22.0,72,1.8,12.1,Drizzle,Post-Monsoon
2023-10-07,Cooch Behar,26.324,89.445,29.0,21.2,25.1,68,0,11.6,Cloudy,Post-Monsoon
2023-10-07,Bankura,23.2324,87.0696,30.4,18.4,24.4,76,0,12.3,Cloudy,Post-Monsoon
2023-10-07,Purulia,23.3321,86.3616,29.0,17.5,23.2,73,0,12.4,Cloudy,Post-Monsoon
2023-10-07,Paschim Medinipur,22.4291,87.3219,29.7,16.9,23.3,73,1.5,10.4,Drizzle,Post-Monsoon
2023-10-07,Purba Medinipur,22.0209,87.7698,28.9,22.7,25.8,77,0,14.0,Sunny,Post-Monsoon
2023-10-07,Jhargram,22.4534,86.9851,28.9,17.3,23.1,72,0,13.1,Cloudy,Post-Monsoon
2023-10-07,Kalimpong,27.0594,88.4686,15.7,11.2,13.4,75,18.5,13.2,Light Rain,Post-Monsoon
2023-10-08,Kolkata,22.5726,88.3639,32.0,20.6,26.3,78,0,12.2,Partly Cloudy,Post-Monsoon
2023-10-08,Howrah,22.5958,88.2636,30.6,23.0,26.8,71,0,12.2,Sunny,Post-Monsoon
2023-10-08,Hooghly,22.9089,88.3967,28.4,20.7,24.5,71,0,11.7,Partly Cloudy,Post-Monsoon
2023-10-08,North 24 Parganas,22.6157,88.4332,29.4,23.8,26.6,83,16.1,14.8,Light Rain,Post-Monsoon
2023-10-08,South 24 Parganas,22.1602,88.4373,31.1,22.9,27.0,78,16.5,10.9,Light Rain,Post-Monsoon
2023-10-08,Nadia,23.4709,88.5564,29.0,21.7,25.4,80,12.6,14.6,Light Rain,Post-Monsoon
2023-10-08,Murshidabad,24.1833,88.2833,28.7,23.4,26.0,74,0,11.8,Sunny,Post-Monsoon
2023-10-08,Bardhaman East,23.2324,87.8615,31.2,20.5,25.9,68,1.6,10.2,Drizzle,Post-Monsoon
2023-10-08,Bardhaman West,23.5522,87.3784,28.8,20.3,24.6,85,54.0,7.3,Rainy,Post-Monsoon
2023-10-08,Birbhum,23.8404,87.6186,31.1,21.2,26.1,75,0,9.1,Cloudy,Post-Monsoon
2023-10-08,Malda,25.0096,88.1413,28.0,23.4,25.7,71,0.2,10.3,Partly Cloudy,Post-Monsoon
2023-10-08,Uttar Dinajpur,25.622,88.1413,31.4,22.9,27.1,74,0,14.2,Sunny,Post-Monsoon
2023-10-08,Dakshin Dinajpur,25.2195,88.7749,29.0,22.6,25.8,73,1.7,14.8,Drizzle,Post-Monsoon
2023-10-08,Jalpaiguri,26.5263,88.7184,26.3,17.1,21.7,73,0,9.4,Partly Cloudy,Post-Monsoon
2023-10-08,Darjeeling,27.041,88.2663,16.7,12.2,14.4,74,0.9,12.5,Drizzle,Post-Monsoon
2023-10-08,Alipurduar,26.4911,89.5276,25.2,19.3,22.2,70,0,12.6,Cloudy,Post-Monsoon
2023-10-08,Cooch Behar,26.324,89.445,28.9,21.7,25.3,83,37.2,12.2,Rainy,Post-Monsoon
2023-10-08,Bankura,23.2324,87.0696,30.7,20.2,25.4,74,0,9.9,Partly Cloudy,Post-Monsoon
2023-10-08,Purulia,23.3321,86.3616,27.1,18.8,23.0,76,0.2,12.5,Cloudy,Post-Monsoon
2023-10-08,Paschim Medinipur,22.4291,87.3219,28.5,18.4,23.4,73,0,13.4,Sunny,Post-Monsoon
2023-10-08,Purba Medinipur,22.0209,87.7698,30.1,20.4,25.2,78,0,10.1,Partly Cloudy,Post-Monsoon
2023-10-08,Jhargram,22.4534,86.9851,27.1,20.4,23.8,72,0,11.0,Sunny,Post-Monsoon
2023-10-08,Kalimpong,27.0594,88.4686,18.1,11.8,15.0,73,17.9,10.3,Light Rain,Post-Monsoon
2023-10-09,Kolkata,22.5726,88.3639,29.2,20.5,24.9,77,0,14.7,Sunny,Post-Monsoon
2023-10-09,Howrah,22.5958,88.2636,29.0,23.6,26.3,73,0.7,11.2,Drizzle,Post-Monsoon
2023-10-09,Hooghly,22.9089,88.3967,30.8,23.5,27.1,71,0.4,14.4,Sunny,Post-Monsoon
2023-10-09,North 24 Parganas,22.6157,88.4332,28.1,20.3,24.2,76,0,9.8,Cloudy,Post-Monsoon
2023-10-09,South 24 Parganas,22.1602,88.4373,28.8,20.3,24.6,73,0.1,9.9,Sunny,Post-Monsoon
2023-10-09,Nadia,23.4709,88.5564,31.4,21.8,26.6,68,0,13.8,Cloudy,Post-Monsoon
2023-10-09,Murshidabad,24.1833,88.2833,28.6,23.1,25.9,76,0,9.5,Cloudy,Post-Monsoon
2023-10-09,Bardhaman East,23.2324,87.8615,27.8,22.0,24.9,79,45.2,9.4,Rainy,Post-Monsoon
2023-10-09,Bardhaman West,23.5522,87.3784,30.1,20.7,25.4,70,0,13.9,Partly Cloudy,Post-Monsoon
2023-10-09,Birbhum,23.8404,87.6186,31.7,21.6,26.6,76,0,10.1,Partly Cloudy,Post-Monsoon
2023-10-09,Malda,25.0096,88.1413,31.8,20.3,26.1,67,0,10.6,Sunny,Post-Monsoon
2023-10-09,Uttar Dinajpur,25.622,88.1413,30.2,23.4,26.8,68,0,12.2,Cloudy,Post-Monsoon
2023-10-09,Dakshin Dinajpur,25.2195,88.7749,29.0,21.9,25.4,76,1.3,14.0,Drizzle,Post-Monsoon
2023-10-09,Jalpaiguri,26.5263,88.7184,22.5,18.5,20.5,79,24.5,11.3,Light Rain,Post-Monsoon
2023-10-09,Darjeeling,27.041,88.2663,19.2,10.2,14.7,72,0,14.5,Cloudy,Post-Monsoon
2023-10-09,Alipurduar,26.4911,89.5276,24.7,16.7,20.7,68,0,10.6,Cloudy,Post-Monsoon
2023-10-09,Cooch Behar,26.324,89.445,31.4,21.6,26.5,69,0.6,13.7,Drizzle,Post-Monsoon
2023-10-09,Bankura,23.2324,87.0696,29.6,17.7,23.6,67,2.1,10.6,Drizzle,Post-Monsoon
2023-10-09,Purulia,23.3321,86.3616,30.1,20.8,25.5,71,0,14.3,Cloudy,Post-Monsoon
2023-10-09,Paschim Medinipur,22.4291,87.3219,30.0,20.8,25.4,69,0,12.2,Cloudy,Post-Monsoon
2023-10-09,Purba Medinipur,22.0209,87.7698,31.7,20.2,25.9,74,0,9.1,Cloudy,Post-Monsoon
2023-10-09,Jhargram,22.4534,86.9851,27.1,18.7,22.9,80,9.9,13.8,Light Rain,Post-Monsoon
2023-10-09,Kalimpong,27.0594,88.4686,17.1,12.3,14.7,68,0,13.7,Sunny,Post-Monsoon
2023-10-10,Kolkata,22.5726,88.3639,28.4,23.0,25.7,74,1.8,12.8,Drizzle,Post-Monsoon
2023-10-10,Howrah,22.5958,88.2636,28.7,20.5,24.6,74,0,12.3,Partly Cloudy,Post-Monsoon
2023-10-10,Hooghly,22.9089,88.3967,30.0,20.4,25.2,75,0,10.2,Sunny,Post-Monsoon
2023-10-10,North 24 Parganas,22.6157,88.4332,31.8,21.0,26.4,80,0,12.3,Partly Cloudy,Post-Monsoon
2023-10-10,South 24 Parganas,22.1602,88.4373,28.2,20.7,24.4,74,0,13.2,Partly Cloudy,Post-Monsoon
2023-10-10,Nadia,23.4709,88.5564,26.0,22.1,24.1,83,21.8,12.1,Light Rain,Post-Monsoon
2023-10-10,Murshidabad,24.1833,88.2833,31.1,20.7,25.9,68,0,12.7,Partly Cloudy,Post-Monsoon
2023-10-10,Bardhaman East,23.2324,87.8615,31.6,23.6,27.6,74,0,12.3,Partly Cloudy,Post-Monsoon
2023-10-10,Bardhaman West,23.5522,87.3784,29.5,22.6,26.1,74,6.7,9.6,Light Rain,Post-Monsoon
2023-10-10,Birbhum,23.8404,87.6186,30.0,23.1,26.6,74,0.1,11.4,Cloudy,Post-Monsoon
2023-10-10,Malda,25.0096,88.1413,28.7,23.1,25.9,70,11.6,13.4,Light Rain,Post-Monsoon
2023-10-10,Uttar Dinajpur,25.622,88.1413,27.8,22.1,25.0,75,7.0,9.6,Light Rain,Post-Monsoon
2023-10-10,Dakshin Dinajpur,25.2195,88.7749,31.4,22.6,27.0,74,0.1,9.7,Cloudy,Post-Monsoon
2023-10-10,Jalpaiguri,26.5263,88.7184,24.7,18.0,21.4,81,24.9,12.2,Light Rain,Post-Monsoon
2023-10-10,Darjeeling,27.041,88.2663,17.8,13.7,15.8,76,1.9,12.8,Drizzle,Post-Monsoon
2023-10-10,Alipurduar,26.4911,89.5276,23.6,18.5,21.1,73,11.4,10.5,Light Rain,Post-Monsoon
2023-10-10,Cooch Behar,26.324,89.445,28.3,21.1,24.7,68,0,14.2,Partly Cloudy,Post-Monsoon
2023-10-10,Bankura,23.2324,87.0696,27.4,18.8,23.1,71,0,9.5,Sunny,Post-Monsoon
2023-10-10,Purulia,23.3321,86.3616,30.3,20.1,25.2,73,0,11.0,Sunny,Post-Monsoon
2023-10-10,Paschim Medinipur,22.4291,87.3219,29.8,17.4,23.6,70,1.8,13.7,Drizzle,Post-Monsoon
2023-10-10,Purba Medinipur,22.0209,87.7698,31.4,20.7,26.0,71,1.4,13.2,Drizzle,Post-Monsoon
2023-10-10,Jhargram,22.4534,86.9851,30.3,19.4,24.9,69,0,10.4,Cloudy,Post-Monsoon
2023-10-10,Kalimpong,27.0594,88.4686,19.1,12.5,15.8,74,0,10.6,Cloudy,Post-Monsoon
2023-10-11,Kolkata,22.5726,88.3639,29.6,22.4,26.0,73,1.9,13.8,Drizzle,Post-Monsoon
2023-10-11,Howrah,22.5958,88.2636,30.8,24.0,27.4,76,1.4,12.7,Drizzle,Post-Monsoon
2023-10-11,Hooghly,22.9089,88.3967,31.0,21.6,26.3,79,1.3,11.4,Drizzle,Post-Monsoon
2023-10-11,North 24 Parganas,22.6157,88.4332,31.5,21.3,26.4,76,0,10.7,Cloudy,Post-Monsoon
2023-10-11,South 24 Parganas,22.1602,88.4373,28.2,23.2,25.7,72,1.2,12.0,Drizzle,Post-Monsoon
2023-10-11,Nadia,23.4709,88.5564,27.8,22.8,25.3,81,25.4,6.8,Rainy,Post-Monsoon
2023-10-11,Murshidabad,24.1833,88.2833,29.7,22.5,26.1,84,23.6,9.6,Light Rain,Post-Monsoon
2023-10-11,Bardhaman East,23.2324,87.8615,28.2,22.7,25.4,76,0,11.1,Sunny,Post-Monsoon
2023-10-11,Bardhaman West,23.5522,87.3784,30.7,22.5,26.6,74,0,12.3,Sunny,Post-Monsoon
2023-10-11,Birbhum,23.8404,87.6186,28.8,23.8,26.3,67,0.1,14.2,Sunny,Post-Monsoon
2023-10-11,Malda,25.0096,88.1413,32.0,21.7,26.9,68,1.9,9.2,Drizzle,Post-Monsoon
2023-10-11,Uttar Dinajpur,25.622,88.1413,28.9,22.8,25.9,72,0,14.4,Cloudy,Post-Monsoon
2023-10-11,Dakshin Dinajpur,25.2195,88.7749,28.9,22.9,25.9,70,0,12.8,Partly Cloudy,Post-Monsoon
2023-10-11,Jalpaiguri,26.5263,88.7184,27.8,19.4,23.6,67,0.4,14.1,Sunny,Post-Monsoon
2023-10-11,Darjeeling,27.041,88.2663,18.5,12.3,15.4,69,0,11.2,Sunny,Post-Monsoon
2023-10-11,Alipurduar,26.4911,89.5276,24.9,19.3,22.1,69,0,10.8,Sunny,Post-Monsoon
2023-10-11,Cooch Behar,26.324,89.445,28.3,23.7,26.0,75,0,13.6,Sunny,Post-Monsoon
2023-10-11,Bankura,23.2324,87.0696,30.1,20.7,25.4,69,0,13.3,Sunny,Post-Monsoon
2023-10-11,Purulia,23.3321,86.3616,29.4,20.4,24.9,73,0,9.3,Sunny,Post-Monsoon
2023-10-11,Paschim Medinipur,22.4291,87.3219,27.6,19.5,23.6,82,31.0,9.3,Rainy,Post-Monsoon
2023-10-11,Purba Medinipur,22.0209,87.7698,30.3,21.4,25.9,72,0,12.5,Partly Cloudy,Post-Monsoon
2023-10-11,Jhargram,22.4534,86.9851,28.5,19.8,24.1,67,0,13.0,Cloudy,Post-Monsoon
2023-10-11,Kalimpong,27.0594,88.4686,16.7,11.2,13.9,73,0.4,10.4,Sunny,Post-Monsoon
2023-10-12,Kolkata,22.5726,88.3639,28.7,23.6,26.1,72,0,13.5,Partly Cloudy,Post-Monsoon
2023-10-12,Howrah,22.5958,88.2636,28.9,21.3,25.1,77,0.7,11.0,Drizzle,Post-Monsoon
2023-10-12,Hooghly,22.9089,88.3967,30.9,23.9,27.4,75,0.1,10.7,Cloudy,Post-Monsoon
2023-10-12,North 24 Parganas,22.6157,88.4332,29.8,22.4,26.1,84,17.3,13.7,Light Rain,Post-Monsoon
2023-10-12,South 24 Parganas,22.1602,88.4373,31.2,22.6,26.9,79,0,14.6,Partly Cloudy,Post-Monsoon
2023-10-12,Nadia,23.4709,88.5564,28.9,22.0,25.4,70,0,12.0,Partly Cloudy,Post-Monsoon
2023-10-12,Murshidabad,24.1833,88.2833,30.4,22.3,26.4,69,0,11.0,Sunny,Post-Monsoon
2023-10-12,Bardhaman East,23.2324,87.8615,31.4,21.0,26.2,72,0,14.2,Cloudy,Post-Monsoon
2023-10-12,Bardhaman West,23.5522,87.3784,31.7,20.8,26.2,68,1.5,13.3,Drizzle,Post-Monsoon
2023-10-12,Birbhum,23.8404,87.6186,29.2,23.0,26.1,74,0,13.7,Cloudy,Post-Monsoon
2023-10-12,Malda,25.0096,88.1413,31.3,24.2,27.8,76,3.6,10.0,Drizzle,Post-Monsoon
2023-10-12,Uttar Dinajpur,25.622,88.1413,29.6,21.5,25.6,73,0,14.5,Partly Cloudy,Post-Monsoon
2023-10-12,Dakshin Dinajpur,25.2195,88.7749,28.6,20.6,24.6,73,0,10.4,Partly Cloudy,Post-Monsoon
2023-10-12,Jalpaiguri,26.5263,88.7184,26.6,17.4,22.0,69,0.4,9.8,Partly Cloudy,Post-Monsoon
2023-10-12,Darjeeling,27.041,88.2663,18.9,12.2,15.5,73,23.0,11.5,Light Rain,Post-Monsoon
2023-10-12,Alipurduar,26.4911,89.5276,25.2,16.5,20.9,72,0,14.3,Partly Cloudy,Post-Monsoon
2023-10-12,Cooch Behar,26.324,89.445,31.1,21.7,26.4,72,0,13.1,Partly Cloudy,Post-Monsoon
2023-10-12,Bankura,23.2324,87.0696,29.3,18.1,23.7,68,0,11.4,Partly Cloudy,Post-Monsoon
2023-10-12,Purulia,23.3321,86.3616,29.5,18.7,24.1,75,8.7,9.8,Light Rain,Post-Monsoon
2023-10-12,Paschim Medinipur,22.4291,87.3219,28.7,19.2,23.9,75,7.1,12.9,Light Rain,Post-Monsoon
2023-10-12,Purba Medinipur,22.0209,87.7698,28.6,22.8,25.7,76,9.5,13.0,Light Rain,Post-Monsoon
2023-10-12,Jhargram,22.4534,86.9851,30.5,19.1,24.8,68,0,10.9,Partly Cloudy,Post-Monsoon
2023-10-12,Kalimpong,27.0594,88.4686,19.6,13.3,16.5,75,0,10.2,Partly Cloudy,Post-Monsoon
2023-10-13,Kolkata,22.5726,88.3639,29.2,21.1,25.1,76,0,10.6,Sunny,Post-Monsoon
2023-10-13,Howrah,22.5958,88.2636,31.2,22.1,26.6,79,0.0,13.6,Sunny,Post-Monsoon
2023-10-13,Hooghly,22.9089,88.3967,28.2,21.8,25.0,74,1.2,11.9,Drizzle,Post-Monsoon
2023-10-13,North 24 Parganas,22.6157,88.4332,28.0,22.4,25.2,77,0,13.2,Cloudy,Post-Monsoon
2023-10-13,South 24 Parganas,22.1602,88.4373,29.4,21.9,25.6,72,0.6,10.4,Drizzle,Post-Monsoon
2023-10-13,Nadia,23.4709,88.5564,28.0,20.3,24.1,72,0,11.3,Cloudy,Post-Monsoon
